,volts,amps,power,sysstatus,timestamp,M_ID,packet_num
237,117.0,0.004,0.1,01100000_00110010,6.904748916625977,_M_00001,149
238,116.93,0.004,-0.1,01100000_00000010,6.937932014465332,_M_00001,149
239,117.0,0.006,-0.1,01100000_00100010,6.971143007278442,_M_00001,149
240,116.8,0.002,0.0,01100000_00000010,5.023936986923218,_M_00004,148
241,116.69,0.004,0.0,01100000_00110010,5.041865587234497,_M_00004,148
242,116.77,0.006,-0.1,01100000_00000010,5.07524299621582,_M_00004,148
243,116.71,0.004,-0.2,01100000_00100010,5.108480215072632,_M_00004,148
244,116.69,0.006,0.1,01100000_00110010,5.142714500427246,_M_00004,148
245,116.66,0.006,0.0,01100000_00110010,5.175899982452393,_M_00004,148
246,116.77,0.006,0.0,01100000_00110010,5.209115505218506,_M_00004,148
247,116.68,0.006,0.2,01100000_00010010,5.242495059967041,_M_00004,148
248,116.69,0.006,0.0,01100000_00110010,5.275702714920044,_M_00004,148
249,116.66,0.004,0.3,01100000_00010010,5.308883190155029,_M_00004,148
250,116.62,0.008,0.4,01100000_00010010,5.342112064361572,_M_00004,148
251,116.73,0.008,0.4,01100000_00010010,5.375288963317871,_M_00004,148
252,116.75,0.006,0.2,01100000_00010010,5.408520936965942,_M_00004,148
253,116.66,0.004,0.0,01100000_00100010,5.441723346710205,_M_00004,148
254,116.71,0.004,-0.1,01100000_00000010,5.474919080734253,_M_00004,148
255,116.75,0.006,0.0,01100000_00010010,5.5081377029418945,_M_00004,148
256,116.73,0.004,0.3,01100000_00110010,5.541344165802002,_M_00004,148
257,116.69,0.004,0.0,01100000_00010010,5.5745837688446045,_M_00004,148
258,116.68,0.004,0.1,01100000_00110010,5.60777735710144,_M_00004,148
259,116.64,0.006,-0.4,01100000_00100010,5.64097785949707,_M_00004,148
260,116.69,0.006,0.1,01100000_00010010,5.674162149429321,_M_00004,148
261,116.75,0.004,0.1,01100000_00110010,5.709343433380127,_M_00004,148
262,116.66,0.004,-0.2,01100000_00100010,5.742543458938599,_M_00004,148
263,116.71,0.004,0.0,01100000_00000010,5.775776386260986,_M_00004,148
264,116.75,0.006,0.0,01100000_00000010,5.80894136428833,_M_00004,148
265,116.62,0.008,0.0,01100000_00010010,5.8421711921691895,_M_00004,148
266,116.68,0.006,-0.1,01100000_00100010,5.875542640686035,_M_00004,148
267,116.77,0.006,-0.3,01100000_00000010,5.908708333969116,_M_00004,148
268,116.64,0.008,0.5,01100000_00010010,5.941893100738525,_M_00004,148
269,116.71,0.004,-0.1,01100000_00000010,5.9751057624816895,_M_00004,148
270,115.96,0.008,0.0,01100000_00100010,5.023936986923218,_M_00002,148
271,116.01,0.006,-0.3,01100000_00100010,5.041865587234497,_M_00002,148
272,116.01,0.006,0.2,01100000_00110010,5.07524299621582,_M_00002,148
273,116.03,0.006,0.0,01100000_00100010,5.108480215072632,_M_00002,148
274,116.01,0.006,0.1,01100000_00110010,5.142714500427246,_M_00002,148
275,116.01,0.008,0.3,01100000_00010010,5.175899982452393,_M_00002,148
276,116.05,0.01,-0.2,01100000_00000010,5.209115505218506,_M_00002,148
277,116.01,0.008,0.3,01100000_00110010,5.242495059967041,_M_00002,148
278,116.03,0.006,0.4,01100000_00010010,5.275702714920044,_M_00002,148
279,116.03,0.01,0.1,01100000_00010010,5.308883190155029,_M_00002,148
280,116.03,0.006,-0.2,01100000_00100010,5.342112064361572,_M_00002,148
281,116.03,0.006,0.4,01100000_00010010,5.375288963317871,_M_00002,148
282,116.03,0.008,0.0,01100000_00110010,5.408520936965942,_M_00002,148
283,116.03,0.008,0.0,01100000_00010010,5.441723346710205,_M_00002,148
284,116.01,0.006,0.2,01100000_00110010,5.474919080734253,_M_00002,148
285,116.05,0.006,0.1,01100000_00010010,5.5081377029418945,_M_00002,148
286,116.01,0.008,-0.2,01100000_00100010,5.541344165802002,_M_00002,148
287,116.03,0.006,0.0,01100000_00100010,5.5745837688446045,_M_00002,148
288,116.05,0.008,0.6,01100000_00110010,5.60777735710144,_M_00002,148
289,116.03,0.006,0.1,01100000_00010010,5.64097785949707,_M_00002,148
290,116.01,0.006,0.1,01100000_00010010,5.674162149429321,_M_00002,148
291,115.96,0.008,0.1,01100000_00010010,5.709343433380127,_M_00002,148
292,116.01,0.008,0.3,01100000_00110010,5.742543458938599,_M_00002,148
293,115.94,0.008,0.3,01100000_00110010,5.775776386260986,_M_00002,148
294,115.94,0.004,0.0,01100000_00110010,5.80894136428833,_M_00002,148
295,116.03,0.006,0.0,01100000_00110010,5.8421711921691895,_M_00002,148
296,115.94,0.008,0.0,01100000_00100010,5.875542640686035,_M_00002,148
297,115.97,0.008,-0.1,01100000_00100010,5.908708333969116,_M_00002,148
298,115.99,0.006,0.0,01100000_00000010,5.941893100738525,_M_00002,148
299,116.01,0.006,0.2,01100000_00010010,5.9751057624816895,_M_00002,148
300,116.96,0.008,0.3,01100000_00010010,5.023936986923218,_M_00005,148
301,117.03,0.006,-0.1,01100000_00000010,5.041865587234497,_M_00005,148
302,117.05,0.008,0.1,01100000_00010010,5.07524299621582,_M_00005,148
303,116.97,0.01,-0.4,01100000_00100010,5.108480215072632,_M_00005,148
304,117.03,0.006,0.1,01100000_00110010,5.142714500427246,_M_00005,148
305,117.06,0.008,0.0,01100000_00010010,5.175899982452393,_M_00005,148
306,117.08,0.006,0.4,01100000_00110010,5.209115505218506,_M_00005,148
307,117.03,0.006,0.0,01100000_00010010,5.242495059967041,_M_00005,148
308,117.06,0.008,-0.2,01100000_00000010,5.275702714920044,_M_00005,148
309,117.03,0.008,-0.4,01100000_00100010,5.308883190155029,_M_00005,148
310,117.01,0.006,-0.3,01100000_00000010,5.342112064361572,_M_00005,148
311,117.08,0.006,0.1,01100000_00110010,5.375288963317871,_M_00005,148
312,116.99,0.006,0.0,01100000_00000010,5.408520936965942,_M_00005,148
313,117.01,0.006,0.0,01100000_00010010,5.441723346710205,_M_00005,148
314,117.12,0.006,0.3,01100000_00010010,5.474919080734253,_M_00005,148
315,117.01,0.006,0.3,01100000_00110010,5.5081377029418945,_M_00005,148
316,117.01,0.008,0.2,01100000_00010010,5.541344165802002,_M_00005,148
317,117.05,0.01,0.3,01100000_00110010,5.5745837688446045,_M_00005,148
318,117.01,0.006,0.0,01100000_00000010,5.60777735710144,_M_00005,148
319,116.99,0.006,0.1,01100000_00010010,5.64097785949707,_M_00005,148
320,117.05,0.006,0.2,01100000_00110010,5.674162149429321,_M_00005,148
321,117.01,0.006,0.1,01100000_00110010,5.709343433380127,_M_00005,148
322,116.99,0.008,-0.4,01100000_00000010,5.742543458938599,_M_00005,148
323,117.1,0.006,0.4,01100000_00110010,5.775776386260986,_M_00005,148
324,117.03,0.008,0.0,01100000_00010010,5.80894136428833,_M_00005,148
325,117.03,0.008,0.4,01100000_00110010,5.8421711921691895,_M_00005,148
326,117.06,0.006,0.0,01100000_00000010,5.875542640686035,_M_00005,148
327,117.03,0.006,0.0,01100000_00100010,5.908708333969116,_M_00005,148
328,116.96,0.006,-0.1,01100000_00100010,5.941893100738525,_M_00005,148
329,117.05,0.006,0.0,01100000_00010010,5.9751057624816895,_M_00005,148
330,116.91,0.004,0.0,01100000_00100010,5.023936986923218,_M_00001,148
331,117.0,0.004,0.0,01100000_00010010,5.041865587234497,_M_00001,148
332,116.97,0.004,0.1,01100000_00110010,5.07524299621582,_M_00001,148
333,117.0,0.006,-0.2,01100000_00000010,5.108480215072632,_M_00001,148
334,117.0,0.004,-0.1,01100000_00100010,5.142714500427246,_M_00001,148
335,116.97,0.004,0.1,01100000_00010010,5.175899982452393,_M_00001,148
336,116.98,0.004,-0.1,01100000_00100010,5.209115505218506,_M_00001,148
337,116.98,0.006,0.1,01100000_00010010,5.242495059967041,_M_00001,148
338,116.97,0.004,0.0,01100000_00100010,5.275702714920044,_M_00001,148
339,116.97,0.002,0.0,01100000_00110010,5.308883190155029,_M_00001,148
340,116.98,0.004,0.4,01100000_00110010,5.342112064361572,_M_00001,148
341,116.97,0.002,0.2,01100000_00010010,5.375288963317871,_M_00001,148
342,116.97,0.004,0.0,01100000_00000010,5.408520936965942,_M_00001,148
343,117.0,0.006,0.0,01100000_00110010,5.441723346710205,_M_00001,148
344,116.95,0.004,-0.2,01100000_00100010,5.474919080734253,_M_00001,148
345,116.97,0.004,-0.1,01100000_00100010,5.5081377029418945,_M_00001,148
346,117.0,0.002,0.0,01100000_00110010,5.541344165802002,_M_00001,148
347,116.97,0.006,-0.2,01100000_00000010,5.5745837688446045,_M_00001,148
348,116.98,0.006,-0.2,01100000_00000010,5.60777735710144,_M_00001,148
349,117.02,0.002,0.3,01100000_00010010,5.64097785949707,_M_00001,148
350,116.98,0.004,0.1,01100000_00010010,5.674162149429321,_M_00001,148
351,116.98,0.004,0.1,01100000_00110010,5.709343433380127,_M_00001,148
352,117.02,0.002,0.3,01100000_00010010,5.742543458938599,_M_00001,148
353,116.93,0.002,0.0,01100000_00100010,5.775776386260986,_M_00001,148
354,117.06,0.004,0.0,01100000_00010010,5.80894136428833,_M_00001,148
355,116.98,0.004,-0.1,01100000_00100010,5.8421711921691895,_M_00001,148
356,116.95,0.002,0.0,01100000_00000010,5.875542640686035,_M_00001,148
357,116.98,0.006,0.1,01100000_00110010,5.908708333969116,_M_00001,148
358,116.98,0.006,0.1,01100000_00110010,5.941893100738525,_M_00001,148
359,116.95,0.004,0.2,01100000_00110010,5.9751057624816895,_M_00001,148
360,116.73,0.006,-0.2,01100000_00100010,4.024208307266235,_M_00004,147
361,116.77,0.006,0.1,01100000_00110010,4.039198160171509,_M_00004,147
362,116.73,0.004,0.0,01100000_00100010,4.072409391403198,_M_00004,147
363,116.73,0.006,0.2,01100000_00010010,4.105562210083008,_M_00004,147
364,116.78,0.004,0.0,01100000_00000010,4.1387879848480225,_M_00004,147
365,116.71,0.006,0.0,01100000_00110010,4.171971321105957,_M_00004,147
366,116.73,0.004,0.1,01100000_00010010,4.205196380615234,_M_00004,147
367,116.77,0.006,-0.4,01100000_00100010,4.238372325897217,_M_00004,147
368,116.71,0.006,0.3,01100000_00010010,4.271596670150757,_M_00004,147
369,116.8,0.006,0.1,01100000_00110010,4.3048200607299805,_M_00004,147
370,116.68,0.006,0.0,01100000_00000010,4.338008880615234,_M_00004,147
371,116.71,0.006,0.3,01100000_00010010,4.371170520782471,_M_00004,147
372,116.71,0.008,-0.1,01100000_00000010,4.404602289199829,_M_00004,147
373,116.77,0.004,0.0,01100000_00010010,4.437757253646851,_M_00004,147
374,116.71,0.006,-0.3,01100000_00100010,4.471032381057739,_M_00004,147
375,116.73,0.006,0.1,01100000_00110010,4.504427433013916,_M_00004,147
376,116.69,0.004,0.2,01100000_00110010,4.537714004516602,_M_00004,147
377,116.73,0.004,0.2,01100000_00110010,4.571115016937256,_M_00004,147
378,116.78,0.006,-0.1,01100000_00000010,4.604376554489136,_M_00004,147
379,116.66,0.008,0.0,01100000_00110010,4.637803077697754,_M_00004,147
380,116.73,0.006,0.0,01100000_00000010,4.6710779666900635,_M_00004,147
381,116.77,0.006,-0.3,01100000_00000010,4.704388618469238,_M_00004,147
382,116.69,0.006,0.4,01100000_00010010,4.737902641296387,_M_00004,147
383,116.71,0.006,-0.2,01100000_00000010,4.771136999130249,_M_00004,147
384,116.71,0.006,0.0,01100000_00000010,4.804583787918091,_M_00004,147
385,116.71,0.006,0.3,01100000_00010010,4.842622756958008,_M_00004,147
386,116.69,0.006,0.2,01100000_00010010,4.875830411911011,_M_00004,147
387,116.73,0.004,0.0,01100000_00100010,4.909007549285889,_M_00004,147
388,116.69,0.006,0.0,01100000_00110010,4.942228078842163,_M_00004,147
389,116.69,0.006,0.0,01100000_00010010,4.975423574447632,_M_00004,147
390,115.92,0.006,0.0,01100000_00110010,4.024208307266235,_M_00002,147
391,115.96,0.008,0.1,01100000_00010010,4.039198160171509,_M_00002,147
392,115.92,0.01,0.5,01100000_00110010,4.072409391403198,_M_00002,147
393,115.92,0.006,-0.1,01100000_00100010,4.105562210083008,_M_00002,147
394,115.96,0.006,0.0,01100000_00100010,4.1387879848480225,_M_00002,147
395,115.9,0.008,-0.1,01100000_00000010,4.171971321105957,_M_00002,147
396,115.94,0.006,-0.2,01100000_00000010,4.205196380615234,_M_00002,147
397,115.96,0.008,-0.5,01100000_00100010,4.238372325897217,_M_00002,147
398,115.92,0.006,0.0,01100000_00100010,4.271596670150757,_M_00002,147
399,115.96,0.01,-0.3,01100000_00100010,4.3048200607299805,_M_00002,147
400,115.96,0.008,-0.1,01100000_00000010,4.338008880615234,_M_00002,147
401,115.96,0.006,-0.2,01100000_00100010,4.371170520782471,_M_00002,147
402,116.01,0.008,0.2,01100000_00110010,4.404602289199829,_M_00002,147
403,116.05,0.008,-0.3,01100000_00000010,4.437757253646851,_M_00002,147
404,115.99,0.006,0.2,01100000_00110010,4.471032381057739,_M_00002,147
405,116.03,0.008,0.3,01100000_00010010,4.504427433013916,_M_00002,147
406,116.03,0.008,0.1,01100000_00010010,4.537714004516602,_M_00002,147
407,115.99,0.006,0.7,01100000_00010010,4.571115016937256,_M_00002,147
408,116.03,0.006,0.0,01100000_00000010,4.604376554489136,_M_00002,147
409,116.03,0.006,-0.2,01100000_00000010,4.637803077697754,_M_00002,147
410,116.01,0.006,-0.1,01100000_00000010,4.6710779666900635,_M_00002,147
411,116.07,0.006,0.0,01100000_00100010,4.704388618469238,_M_00002,147
412,116.01,0.01,-0.2,01100000_00100010,4.737902641296387,_M_00002,147
413,116.01,0.008,0.0,01100000_00110010,4.771136999130249,_M_00002,147
414,116.05,0.008,0.6,01100000_00010010,4.804583787918091,_M_00002,147
415,116.03,0.006,0.2,01100000_00110010,4.842622756958008,_M_00002,147
416,116.01,0.006,-0.1,01100000_00000010,4.875830411911011,_M_00002,147
417,116.05,0.006,0.3,01100000_00110010,4.909007549285889,_M_00002,147
418,116.01,0.008,0.2,01100000_00110010,4.942228078842163,_M_00002,147
419,116.03,0.006,0.0,01100000_00100010,4.975423574447632,_M_00002,147
420,117.05,0.006,0.0,01100000_00000010,4.024208307266235,_M_00005,147
421,117.03,0.01,-0.3,01100000_00000010,4.039198160171509,_M_00005,147
422,116.99,0.006,-0.3,01100000_00000010,4.072409391403198,_M_00005,147
423,117.05,0.006,0.0,01100000_00000010,4.105562210083008,_M_00005,147
424,117.05,0.008,-0.1,01100000_00000010,4.1387879848480225,_M_00005,147
425,117.05,0.004,-0.3,01100000_00100010,4.171971321105957,_M_00005,147
426,117.03,0.004,0.2,01100000_00010010,4.205196380615234,_M_00005,147
427,117.03,0.006,0.0,01100000_00010010,4.238372325897217,_M_00005,147
428,117.03,0.008,0.0,01100000_00000010,4.271596670150757,_M_00005,147
429,117.03,0.006,-0.3,01100000_00000010,4.3048200607299805,_M_00005,147
430,117.01,0.008,0.5,01100000_00110010,4.338008880615234,_M_00005,147
431,117.05,0.008,0.0,01100000_00000010,4.371170520782471,_M_00005,147
432,117.03,0.006,0.1,01100000_00110010,4.404602289199829,_M_00005,147
433,117.05,0.008,0.5,01100000_00110010,4.437757253646851,_M_00005,147
434,117.06,0.008,0.1,01100000_00110010,4.471032381057739,_M_00005,147
435,117.03,0.008,-0.1,01100000_00100010,4.504427433013916,_M_00005,147
436,117.03,0.006,-0.3,01100000_00100010,4.537714004516602,_M_00005,147
437,117.01,0.006,0.2,01100000_00110010,4.571115016937256,_M_00005,147
438,117.05,0.006,-0.3,01100000_00100010,4.604376554489136,_M_00005,147
439,117.03,0.008,0.4,01100000_00010010,4.637803077697754,_M_00005,147
440,117.08,0.006,0.0,01100000_00010010,4.6710779666900635,_M_00005,147
441,117.05,0.01,0.5,01100000_00110010,4.704388618469238,_M_00005,147
442,117.05,0.006,0.0,01100000_00110010,4.737902641296387,_M_00005,147
443,117.1,0.008,-0.3,01100000_00100010,4.771136999130249,_M_00005,147
444,117.05,0.008,0.5,01100000_00010010,4.804583787918091,_M_00005,147
445,117.03,0.006,0.0,01100000_00100010,4.842622756958008,_M_00005,147
446,117.1,0.01,-0.3,01100000_00000010,4.875830411911011,_M_00005,147
447,116.99,0.008,0.1,01100000_00010010,4.909007549285889,_M_00005,147
448,117.03,0.006,-0.2,01100000_00000010,4.942228078842163,_M_00005,147
449,117.1,0.008,-0.3,01100000_00000010,4.975423574447632,_M_00005,147
450,116.98,0.004,0.3,01100000_00110010,4.024208307266235,_M_00001,147
451,116.98,0.004,0.0,01100000_00110010,4.039198160171509,_M_00001,147
452,117.0,0.004,0.0,01100000_00000010,4.072409391403198,_M_00001,147
453,117.02,0.004,-0.3,01100000_00000010,4.105562210083008,_M_00001,147
454,116.98,0.004,0.0,01100000_00100010,4.1387879848480225,_M_00001,147
455,116.98,0.004,0.0,01100000_00000010,4.171971321105957,_M_00001,147
456,117.04,0.006,0.1,01100000_00010010,4.205196380615234,_M_00001,147
457,116.98,0.004,0.2,01100000_00010010,4.238372325897217,_M_00001,147
458,116.98,0.004,0.0,01100000_00110010,4.271596670150757,_M_00001,147
459,117.04,0.004,-0.3,01100000_00100010,4.3048200607299805,_M_00001,147
460,117.04,0.006,0.2,01100000_00010010,4.338008880615234,_M_00001,147
461,117.0,0.004,0.0,01100000_00110010,4.371170520782471,_M_00001,147
462,117.08,0.004,0.0,01100000_00110010,4.404602289199829,_M_00001,147
463,117.0,0.004,0.0,01100000_00010010,4.437757253646851,_M_00001,147
464,117.0,0.002,0.1,01100000_00010010,4.471032381057739,_M_00001,147
465,117.08,0.004,0.0,01100000_00110010,4.504427433013916,_M_00001,147
466,116.93,0.006,-0.3,01100000_00100010,4.537714004516602,_M_00001,147
467,117.02,0.006,0.1,01100000_00010010,4.571115016937256,_M_00001,147
468,117.06,0.004,0.0,01100000_00110010,4.604376554489136,_M_00001,147
469,116.93,0.004,-0.3,01100000_00000010,4.637803077697754,_M_00001,147
470,117.02,0.002,0.0,01100000_00010010,4.6710779666900635,_M_00001,147
471,117.04,0.004,0.0,01100000_00110010,4.704388618469238,_M_00001,147
472,116.93,0.004,0.3,01100000_00010010,4.737902641296387,_M_00001,147
473,116.98,0.006,0.1,01100000_00010010,4.771136999130249,_M_00001,147
474,117.04,0.004,0.1,01100000_00110010,4.804583787918091,_M_00001,147
475,116.91,0.004,0.0,01100000_00000010,4.842622756958008,_M_00001,147
476,116.93,0.004,0.0,01100000_00100010,4.875830411911011,_M_00001,147
477,117.09,0.004,-0.2,01100000_00100010,4.909007549285889,_M_00001,147
478,117.0,0.004,0.1,01100000_00010010,4.942228078842163,_M_00001,147
479,117.0,0.002,0.0,01100000_00100010,4.975423574447632,_M_00001,147
480,116.75,0.006,-0.1,01100000_00100010,3.0203194618225098,_M_00004,146
481,116.68,0.006,0.1,01100000_00010010,3.0379409790039062,_M_00004,146
482,116.75,0.006,0.1,01100000_00110010,3.0713589191436768,_M_00004,146
483,116.73,0.004,-0.1,01100000_00100010,3.104548692703247,_M_00004,146
484,116.68,0.006,0.1,01100000_00010010,3.1425487995147705,_M_00004,146
485,116.69,0.004,0.3,01100000_00010010,3.1758005619049072,_M_00004,146
486,116.71,0.002,0.0,01100000_00110010,3.208963394165039,_M_00004,146
487,116.68,0.004,0.0,01100000_00010010,3.2421581745147705,_M_00004,146
488,116.77,0.006,-0.4,01100000_00000010,3.2755398750305176,_M_00004,146
489,116.71,0.008,-0.1,01100000_00100010,3.308767318725586,_M_00004,146
490,116.71,0.006,0.2,01100000_00110010,3.3419532775878906,_M_00004,146
491,116.71,0.004,-0.3,01100000_00000010,3.3751866817474365,_M_00004,146
492,116.73,0.004,0.0,01100000_00100010,3.4084627628326416,_M_00004,146
493,116.64,0.006,0.1,01100000_00110010,3.4416096210479736,_M_00004,146
494,116.71,0.004,0.0,01100000_00100010,3.47481369972229,_M_00004,146
495,116.66,0.004,0.3,01100000_00110010,3.508016586303711,_M_00004,146
496,116.64,0.004,0.3,01100000_00110010,3.541228771209717,_M_00004,146
497,116.64,0.004,-0.1,01100000_00000010,3.5744829177856445,_M_00004,146
498,116.68,0.006,0.1,01100000_00010010,3.60764741897583,_M_00004,146
499,116.66,0.004,0.2,01100000_00110010,3.6408233642578125,_M_00004,146
500,116.66,0.006,0.4,01100000_00010010,3.674021005630493,_M_00004,146
501,116.66,0.006,-0.6,01100000_00100010,3.7072272300720215,_M_00004,146
502,116.66,0.006,-0.5,01100000_00100010,3.740434169769287,_M_00004,146
503,116.66,0.006,-0.1,01100000_00100010,3.7736499309539795,_M_00004,146
504,116.77,0.004,0.3,01100000_00010010,3.806795835494995,_M_00004,146
505,116.71,0.004,-0.2,01100000_00100010,3.840034008026123,_M_00004,146
506,116.71,0.006,0.0,01100000_00000010,3.8732011318206787,_M_00004,146
507,116.8,0.006,0.2,01100000_00010010,3.9064035415649414,_M_00004,146
508,116.71,0.006,-0.3,01100000_00100010,3.9396228790283203,_M_00004,146
509,116.69,0.006,0.2,01100000_00110010,3.972813129425049,_M_00004,146
510,115.94,0.008,0.2,01100000_00010010,3.0203194618225098,_M_00002,146
511,115.97,0.006,-0.1,01100000_00100010,3.0379409790039062,_M_00002,146
512,115.94,0.006,-0.1,01100000_00000010,3.0713589191436768,_M_00002,146
513,115.94,0.008,-0.2,01100000_00100010,3.104548692703247,_M_00002,146
514,115.99,0.01,-0.4,01100000_00100010,3.1425487995147705,_M_00002,146
515,115.94,0.008,0.3,01100000_00110010,3.1758005619049072,_M_00002,146
516,115.94,0.006,0.1,01100000_00010010,3.208963394165039,_M_00002,146
517,115.99,0.006,0.3,01100000_00110010,3.2421581745147705,_M_00002,146
518,115.9,0.006,0.1,01100000_00010010,3.2755398750305176,_M_00002,146
519,115.94,0.006,0.1,01100000_00110010,3.308767318725586,_M_00002,146
520,115.96,0.004,0.1,01100000_00110010,3.3419532775878906,_M_00002,146
521,115.94,0.008,0.1,01100000_00010010,3.3751866817474365,_M_00002,146
522,115.92,0.006,0.1,01100000_00110010,3.4084627628326416,_M_00002,146
523,115.96,0.008,0.0,01100000_00000010,3.4416096210479736,_M_00002,146
