,volts,amps,power,sysstatus,timestamp,M_ID
6864,115.42,0.041,0.5,01100000_00110010,4.404460669,_M_00005
6865,115.42,0.043,0.1,01100000_00110010,4.421405554,_M_00005
6866,115.4,0.041,0.1,01100000_00110010,4.437358379,_M_00005
6867,115.4,0.045,0.3,01100000_00110010,4.454301834,_M_00005
6868,115.4,0.041,0.5,01100000_00110010,4.471247196,_M_00005
6869,115.42,0.043,0.2,01100000_00110010,4.488187313,_M_00005
6870,115.42,0.043,0.4,01100000_00110010,4.504133463,_M_00005
6871,115.42,0.043,0.4,01100000_00110010,4.521076441,_M_00005
6872,115.4,0.045,0.3,01100000_00110010,4.538028479,_M_00005
6873,115.42,0.045,0.6,01100000_00110010,4.554962635,_M_00005
6874,115.42,0.043,0.1,01100000_00110010,4.570920229,_M_00005
6875,115.44,0.043,0.2,01100000_00110010,4.587874889,_M_00005
6876,115.44,0.041,0.2,01100000_00110010,4.60479641,_M_00005
6877,115.44,0.041,0.4,01100000_00110010,4.620750427,_M_00005
6878,115.44,0.045,0.2,01100000_00110010,4.637687922,_M_00005
6879,115.44,0.045,0,01100000_00110010,4.654628754,_M_00005
6880,115.42,0.043,0.5,01100000_00110010,4.671585083,_M_00005
6881,115.44,0.043,0.5,01100000_00110010,4.687520981,_M_00005
6882,115.44,0.043,0.9,01100000_00110010,4.704462051,_M_00005
6883,115.45,0.041,0.3,01100000_00110010,4.721498966,_M_00005
6884,115.45,0.039,0.3,01100000_00110010,4.737449408,_M_00005
6885,115.45,0.045,0.3,01100000_00110010,4.754389524,_M_00005
6886,115.47,0.045,0.5,01100000_00110010,4.771334887,_M_00005
6887,115.47,0.045,0.3,01100000_00110010,4.78828454,_M_00005
6888,115.47,0.043,0.4,01100000_00110010,4.804221153,_M_00005
6889,115.49,0.048,0.1,01100000_00110010,4.821169853,_M_00005
6890,115.47,0.043,0.2,01100000_00110010,4.838129997,_M_00005
6891,115.38,0.043,0.2,01100000_00110010,4.854051828,_M_00005
6892,115.45,0.045,0.5,01100000_00110010,4.871000051,_M_00005
6893,115.47,0.041,0,01100000_00110010,4.887951612,_M_00005
6894,115.45,0.041,0.4,01100000_00110010,4.904894829,_M_00005
6895,115.47,0.045,0.2,01100000_00110010,4.920831919,_M_00005
6896,115.47,0.043,0.3,01100000_00110010,4.937779903,_M_00005
6897,115.47,0.041,0.5,01100000_00110010,4.954716444,_M_00005
6898,115.45,0.039,0.4,01100000_00110010,4.970662355,_M_00005
6899,115.47,0.043,0.2,01100000_00110010,4.98761487,_M_00005
6900,115.45,0.041,0.2,01100000_00110010,5.00455761,_M_00005
6901,115.47,0.043,0.5,01100000_00110010,5.021491766,_M_00005
6902,115.47,0.045,0.4,01100000_00110010,5.037438154,_M_00005
6903,115.49,0.043,0.2,01100000_00110010,5.054384708,_M_00005
6904,115.49,0.043,0.6,01100000_00110010,5.071324348,_M_00005
